"","판매금액","제품명","출고가","date","rate","판매금액_z_rank","판매금액_month_mean"
"373",65000,"galaxy note 2 32gb","1089000","Mar",95.96,"B",107833.333333333
"374",70000,"galaxy s4 32gb","954800","Mar",95.96,"B",115735.294117647
"375",70000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"376",70000,"galaxy s4 32gb","954800","Mar",95.96,"B",115735.294117647
"377",70000,"galaxy s4 32gb","954800","Mar",95.96,"B",115735.294117647
"378",70000,"lg g2 32gb","616000","Oct",103.05,"B",63625
"379",70000,"iphone 6 64gb","924000","Sep",103.05,"C",381363.636363636
"380",70000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"381",70000,"wine smart jazz 4gb","242000","Oct",103.05,"B",104520.833333333
"382",70000,"lg g2 32gb","616000","Oct",103.05,"B",63625
"383",70000,"vega secret up 16gb","954800","Oct",103.05,"B",80416.6666666667
"384",70000,"wine smart jazz 4gb","242000","Oct",103.05,"B",104520.833333333
"385",70000,"wine smart jazz 4gb","242000","Apr",102.59,"B",83333.3333333333
"386",70000,"wine smart jazz 4gb","242000","Oct",103.05,"B",104520.833333333
"387",70000,"lg g5 32gb","836000","Oct",103.05,"C",332570.107526882
"388",70000,"wine smart jazz 4gb","242000","Oct",103.05,"B",104520.833333333
"389",70000,"lg u 32gb","396000","Oct",103.05,"B",105775
"390",70000,"lg u 32gb","396000","Sep",103.05,"B",96842.8571428571
"391",70000,"lg u 32gb","396000","Oct",103.05,"B",105775
"392",70000,"wine smart jazz 4gb","242000","Mar",95.96,"B",71118
"393",70000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"394",70000,"lg u 32gb","396000","Oct",103.05,"B",105775
"395",70000,"galaxy note 2 32gb","1089000","Mar",95.96,"B",107833.333333333
"396",70000,"lg g2 32gb","616000","Oct",103.05,"B",63625
"397",70000,"galaxy note3 neo 16gb","790000","Mar",95.96,"B",92500
"398",70000,"galaxy note3 neo 16gb","790000","Mar",95.96,"B",92500
"399",70000,"galaxy s3 3g 8gb","904200","Oct",103.05,"B",68571.4285714286
"400",70000,"galaxy s4 32gb","954800","Mar",95.96,"B",115735.294117647
"401",70000,"lg g2 32gb","616000","Oct",103.05,"B",63625
"402",70000,"wine smart jazz 4gb","242000","Mar",95.96,"B",71118
"403",70000,"lg u 32gb","396000","Oct",103.05,"B",105775
"404",70000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"405",70000,"galaxy grand max 16gb","310000","Mar",95.96,"C",84611.1111111111
"406",70000,"galaxy grand max 16gb","310000","Mar",95.96,"C",84611.1111111111
"407",70000,"galaxy grand max 16gb","310000","Mar",95.96,"C",84611.1111111111
"408",70000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"409",70000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"410",70000,"galaxy folder 8gb","297000","Mar",95.96,"B",122272.727272727
"411",70000,"galaxy s3 3g 8gb","904200","Oct",103.05,"B",68571.4285714286
"412",70000,"galaxy s3 3g 8gb","904200","Oct",103.05,"B",68571.4285714286
"413",70000,"galaxy s3 3g 8gb","904200","Oct",103.05,"B",68571.4285714286
"414",70000,"galaxy s3 3g 8gb","904200","Mar",95.96,"B",152678.571428571
"415",70000,"galaxy s3 3g 8gb","904200","Oct",103.05,"B",68571.4285714286
"416",70000,"galaxy s3 3g 8gb","904200","Oct",103.05,"B",68571.4285714286
"417",70000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"418",70000,"galaxy grand max 16gb","310000","Oct",103.05,"C",91764.7058823529
"419",70000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"420",70000,"galaxy note 2 32gb","1089000","Mar",95.96,"B",107833.333333333
"421",70000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"422",70000,"vega secret up 16gb","954800","Jun",102.59,"B",70000
"423",70000,"vega secret up 16gb","954800","Jul",102.59,"B",70000
"424",70000,"vega secret up 16gb","954800","Jun",102.59,"B",70000
"425",70000,"vega secret up 16gb","954800","Jun",102.59,"B",70000
"426",70000,"vega secret up 16gb","954800","Jun",102.59,"B",70000
"427",70000,"galaxy note 2 32gb","1089000","Apr",102.59,"B",162000
"428",70000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"429",70000,"galaxy note3 neo 16gb","790000","Oct",103.05,"B",84807.6923076923
"430",70000,"luna 16gb","449900","Mar",95.96,"B",124545.454545455
"431",70000,"wine smart jazz 4gb","242000","Mar",95.96,"B",71118
"432",70000,"wine smart jazz 4gb","242000","Mar",95.96,"B",71118
"433",70000,"wine smart jazz 4gb","242000","Mar",95.96,"B",71118
"434",70000,"galaxy note7 64gb","988900","Oct",103.05,"C",478684.210526316
"435",70000,"vega iron2 32gb","783200","Mar",95.96,"B",96000
"436",70000,"galaxy note 2 32gb","1089000","Mar",95.96,"B",107833.333333333
"437",70000,"galaxy s3 3g 8gb","904200","Oct",103.05,"B",68571.4285714286
"438",70000,"galaxy alpha 32gb","748000","Oct",103.05,"C",105909.090909091
"439",70000,"xperia z3 16gb","799000","Jun",102.59,"C",176666.666666667
"440",70000,"iphone 5 16gb","484000","Mar",95.96,"C",103125
"441",70000,"iphone 5 16gb","484000","Oct",103.05,"C",113565.217391304
"442",70000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"443",70000,"iphone 6 16gb","789800","Mar",94.9,"C",282424.242424242
"444",70000,"optimus g 32gb","968000","Oct",103.05,"B",135967.741935484
"445",70000,"optimus g 32gb","968000","Oct",103.05,"B",135967.741935484
"446",70000,"wine smart jazz 4gb","242000","Mar",95.96,"B",71118
"447",70000,"galaxy note 2 32gb","1089000","Mar",95.96,"B",107833.333333333
"448",70000,"wine smart jazz 4gb","242000","Oct",103.05,"B",104520.833333333
"449",70000,"g pro2 32gb","999000","Mar",95.96,"C",91000
"450",70000,"g pro2 32gb","999000","Mar",95.96,"C",91000
"451",70000,"galaxy note 2 32gb","1089000","Mar",95.96,"B",107833.333333333
"452",70000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"453",70000,"y6 8gb","154000","Oct",103.05,"B",68269.2307692308
"454",70000,"y6 8gb","154000","May",102.59,"B",83333.3333333333
"455",74000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"456",75000,"vega secret up 16gb","954800","Oct",103.05,"B",80416.6666666667
"457",75000,"optimus g 32gb","968000","Mar",95.96,"B",133125
"458",75000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"459",75000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"460",75000,"lg g2 32gb","616000","Oct",103.05,"B",63625
"461",75000,"lg g2 32gb","616000","Oct",103.05,"B",63625
"462",75000,"lg g2 32gb","616000","Oct",103.05,"B",63625
"463",75000,"lg g2 32gb","616000","Oct",103.05,"B",63625
"464",75000,"wine smart jazz 4gb","242000","Oct",103.05,"B",104520.833333333
"465",75000,"galaxy note 2 32gb","1089000","Mar",95.96,"B",107833.333333333
"466",75000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"467",75000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"468",75000,"optimus g 32gb","968000","Oct",103.05,"B",135967.741935484
"469",75000,"optimus g 32gb","968000","Oct",103.05,"B",135967.741935484
"470",80000,"y6 8gb","154000","Oct",103.05,"B",68269.2307692308
"471",80000,"wine smart jazz 4gb","242000","Mar",95.96,"B",71118
"472",80000,"galaxy s4 lte-a 32gb","605000","Oct",103.05,"B",90000
"473",80000,"galaxy note3 neo 16gb","790000","Oct",103.05,"B",84807.6923076923
"474",80000,"galaxy grand max 16gb","310000","Oct",103.05,"B",91764.7058823529
"475",80000,"galaxy s4 lte-a 32gb","605000","Mar",95.96,"B",83333.3333333333
"476",80000,"galaxy alpha 32gb","748000","Oct",103.05,"C",105909.090909091
"477",80000,"optimus g 32gb","968000","Mar",95.96,"B",133125
"478",80000,"g pro2 32gb","999000","Oct",103.05,"B",89791.6666666667
"479",80000,"g pro2 32gb","999000","Oct",103.05,"B",89791.6666666667
"480",80000,"g pro2 32gb","999000","Mar",95.96,"B",91000
"481",80000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"482",80000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"483",80000,"galaxy note3 32gb","1067000","Oct",103.05,"C",136525.423728814
"484",80000,"iphone 5 16gb","484000","Aug",102.59,"B",80000
"485",80000,"lg g2 32gb","616000","Oct",103.05,"A",63625
"486",80000,"iphone 6 64gb","924000","Mar",95.96,"C",395502.512562814
"487",80000,"optimus g 32gb","968000","Sep",103.05,"B",80000
"488",80000,"g3 cat.6 32gb","649000","Oct",103.05,"B",113669.12
"489",80000,"g3 cat.6 32gb","649000","Oct",103.05,"B",113669.12
"490",80000,"g3 cat.6 32gb","649000","Oct",103.05,"B",113669.12
"491",80000,"g3 cat.6 32gb","649000","Oct",103.05,"B",113669.12
"492",80000,"g3 cat.6 32gb","649000","Mar",95.96,"B",157000
"493",80000,"lg g2 32gb","616000","Oct",103.05,"A",63625
"494",80000,"lg g2 32gb","616000","Oct",103.05,"A",63625
"495",80000,"lg g2 32gb","616000","Oct",103.05,"A",63625
"496",80000,"lg g2 32gb","616000","Oct",103.05,"A",63625
"497",80000,"lg g2 32gb","616000","Oct",103.05,"A",63625
"498",80000,"lg g2 32gb","616000","Oct",103.05,"A",63625
"499",80000,"lg g2 32gb","616000","Oct",103.05,"A",63625
"500",80000,"lg g2 32gb","616000","Oct",103.05,"A",63625
"501",80000,"lg g2 32gb","616000","Oct",103.05,"A",63625
"502",80000,"lg g2 32gb","616000","Mar",94.9,"A",56000
"503",80000,"lg g2 32gb","616000","Oct",103.05,"A",63625
"504",80000,"lg g2 32gb","616000","Oct",103.05,"A",63625
"505",80000,"lg g2 32gb","616000","Oct",103.05,"A",63625
"506",80000,"lg u 32gb","396000","Oct",103.05,"B",105775
"507",80000,"lg u 32gb","396000","Oct",103.05,"B",105775
"508",80000,"g3 cat.6 32gb","649000","Oct",103.05,"B",113669.12
"509",80000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"510",80000,"vega secret up 16gb","954800","Oct",103.05,"B",80416.6666666667
"511",80000,"vega secret up 16gb","954800","Oct",103.05,"B",80416.6666666667
"512",80000,"vega secret up 16gb","954800","Oct",103.05,"B",80416.6666666667
"513",80000,"vega secret up 16gb","954800","Oct",103.05,"B",80416.6666666667
"514",80000,"wine smart jazz 4gb","242000","Aug",102.59,"B",72000
"515",80000,"galaxy s3 3g 8gb","904200","Oct",103.05,"B",68571.4285714286
"516",80000,"lg g2 32gb","616000","Oct",103.05,"A",63625
"517",80000,"lg g2 32gb","616000","Oct",103.05,"A",63625
"518",80000,"g pro2 32gb","999000","Mar",95.96,"B",91000
"519",80000,"galaxy s4 32gb","954800","Mar",95.96,"B",115735.294117647
"520",80000,"galaxy alpha 32gb","748000","Mar",95.96,"C",102133.333333333
"521",80000,"g pro2 32gb","999000","Mar",95.96,"B",91000
"522",80000,"wine smart jazz 4gb","242000","Mar",95.96,"B",71118
"523",80000,"galaxy s4 32gb","954800","Mar",95.96,"B",115735.294117647
"524",80000,"galaxy grand max 16gb","310000","Oct",103.05,"B",91764.7058823529
"525",80000,"galaxy s3 3g 8gb","904200","Oct",103.05,"B",68571.4285714286
"526",80000,"galaxy s3 3g 8gb","904200","Oct",103.05,"B",68571.4285714286
"527",80000,"galaxy s3 3g 8gb","904200","Oct",103.05,"B",68571.4285714286
"528",80000,"galaxy s3 3g 8gb","904200","Oct",103.05,"B",68571.4285714286
"529",80000,"galaxy s3 3g 8gb","904200","Oct",103.05,"B",68571.4285714286
"530",80000,"galaxy s3 3g 8gb","904200","Oct",103.05,"B",68571.4285714286
"531",80000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"532",80000,"galaxy grand max 16gb","310000","Mar",95.96,"B",84611.1111111111
"533",80000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"534",80000,"galaxy note3 32gb","1067000","Oct",103.05,"C",136525.423728814
"535",80000,"galaxy note3 32gb","1067000","Oct",103.05,"C",136525.423728814
"536",80000,"galaxy folder 8gb","297000","Mar",95.96,"B",122272.727272727
"537",80000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"538",80000,"galaxy s3 3g 8gb","904200","Oct",103.05,"B",68571.4285714286
"539",80000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"540",80000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"541",80000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"542",80000,"galaxy s4 32gb","954800","Mar",95.96,"B",115735.294117647
"543",80000,"galaxy note 2 32gb","1089000","Mar",95.96,"B",107833.333333333
"544",80000,"galaxy alpha 32gb","748000","Oct",103.05,"C",105909.090909091
"545",80000,"wine smart jazz 4gb","242000","Mar",95.96,"B",71118
"546",80000,"galaxy s4 32gb","954800","Apr",102.59,"B",86666.6666666667
"547",80000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"548",80000,"galaxy note3 32gb","1067000","Oct",103.05,"C",136525.423728814
"549",80000,"galaxy grand max 16gb","310000","Mar",95.96,"B",84611.1111111111
"550",80000,"vega iron2 32gb","783200","Oct",103.05,"B",99545.4545454545
"551",80000,"vega iron2 32gb","783200","Oct",103.05,"B",99545.4545454545
"552",80000,"vega iron2 32gb","783200","Oct",103.05,"B",99545.4545454545
"553",80000,"vega iron2 32gb","783200","Oct",103.05,"B",99545.4545454545
"554",80000,"vega iron2 32gb","783200","Oct",103.05,"B",99545.4545454545
"555",80000,"galaxy folder 8gb","297000","Mar",95.96,"B",122272.727272727
"556",80000,"galaxy folder 8gb","297000","Mar",95.96,"B",122272.727272727
"557",80000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"558",80000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"559",80000,"iphone 4s 32gb","946000","Oct",103.05,"C",80000
"560",80000,"iphone 4s 32gb","946000","Oct",103.05,"C",80000
"561",80000,"galaxy grand max 16gb","310000","Mar",95.96,"B",84611.1111111111
"562",80000,"galaxy alpha 32gb","748000","Oct",103.05,"C",105909.090909091
"563",80000,"im-100 32gb","449900","Mar",95.96,"C",141538.461538462
"564",80000,"g4 32gb","825000","Mar",94.9,"C",157714.285714286
"565",80000,"iphone 5 16gb","484000","Oct",103.05,"B",113565.217391304
"566",80000,"iphone 5s 16gb","814000","Oct",103.05,"C",174000
"567",80000,"iphone 4s 16gb","814000","Oct",103.05,"B",109000
"568",80000,"iphone 4s 32gb","946000","Sep",103.05,"C",115000
"569",80000,"iphone 5s 16gb","814000","Oct",103.05,"C",174000
"570",80000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"571",80000,"im-100 32gb","449900","Mar",95.96,"C",141538.461538462
"572",80000,"im-100 32gb","449900","Mar",95.96,"C",141538.461538462
"573",80000,"optimus g 32gb","968000","Oct",103.05,"B",135967.741935484
"574",80000,"wine smart jazz 4gb","242000","Mar",95.96,"B",71118
"575",80000,"wine smart jazz 4gb","242000","Oct",103.05,"B",104520.833333333
"576",80000,"wine smart jazz 4gb","242000","Oct",103.05,"B",104520.833333333
"577",80000,"wine smart jazz 4gb","242000","Mar",95.96,"B",71118
"578",80000,"galaxy note 2 32gb","1089000","Mar",95.96,"B",107833.333333333
"579",80000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"580",80000,"g pro2 32gb","999000","Mar",95.96,"B",91000
"581",80000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"582",80000,"g pro2 32gb","999000","Oct",103.05,"B",89791.6666666667
"583",80000,"galaxy note 2 32gb","1089000","Mar",95.96,"B",107833.333333333
"584",80000,"y6 8gb","154000","Oct",103.05,"B",68269.2307692308
"585",80000,"wine smart jazz 4gb","242000","Mar",94.9,"B",71118
"586",80000,"galaxy note3 16gb","1067000","Mar",95.96,"C",155000
"587",80000,"y6 8gb","154000","Jun",102.59,"B",80000
"588",82000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"589",83000,"galaxy grand max 16gb","310000","Mar",95.96,"B",84611.1111111111
"590",85000,"lg u 32gb","396000","Oct",103.05,"B",105775
"591",85000,"optimus g 32gb","968000","Mar",95.96,"B",133125
"592",85000,"optimus g 32gb","968000","Oct",103.05,"B",135967.741935484
"593",85000,"galaxy s4 lte-a 32gb","605000","Mar",95.96,"B",83333.3333333333
"594",85000,"galaxy s4 lte-a 32gb","605000","Mar",95.96,"B",83333.3333333333
"595",85000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"596",85000,"galaxy s4 32gb","954800","Mar",95.96,"B",115735.294117647
"597",85000,"galaxy s4 32gb","954800","Mar",95.96,"B",115735.294117647
"598",85000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"599",85000,"vega iron2 32gb","783200","Oct",103.05,"B",99545.4545454545
"600",85000,"iphone 5 16gb","484000","Mar",95.96,"B",103125
"601",90000,"iphone 5 16gb","484000","Apr",102.59,"B",90000
"602",90000,"galaxy s4 lte-a 32gb","605000","Oct",103.05,"B",90000
"603",90000,"lg g5 32gb","836000","Sep",103.05,"C",90000
"604",90000,"g pro2 32gb","999000","Oct",103.05,"B",89791.6666666667
"605",90000,"galaxy grand max 16gb","310000","Oct",103.05,"B",91764.7058823529
"606",90000,"galaxy grand max 16gb","310000","Mar",95.96,"B",84611.1111111111
"607",90000,"vega iron2 32gb","783200","Mar",95.96,"B",96000
"608",90000,"g pro2 32gb","999000","Jul",102.59,"B",90000
"609",90000,"optimus g 32gb","968000","Oct",103.05,"B",135967.741935484
"610",90000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"611",90000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"612",90000,"galaxy s4 lte-a 32gb","605000","Oct",103.05,"B",90000
"613",90000,"galaxy folder 8gb","297000","Mar",95.96,"B",122272.727272727
"614",90000,"galaxy folder 8gb","297000","Mar",95.96,"B",122272.727272727
"615",90000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"616",90000,"lg g2 32gb","616000","Oct",103.05,"A",63625
"617",90000,"g3 cat.6 32gb","649000","Mar",95.96,"B",157000
"618",90000,"g3 cat.6 32gb","649000","Oct",103.05,"B",113669.12
"619",90000,"g3 cat.6 32gb","649000","Mar",95.96,"B",157000
"620",90000,"g3 cat.6 32gb","649000","Mar",95.96,"B",157000
"621",90000,"g4 32gb","825000","Mar",95.96,"C",157714.285714286
"622",90000,"galaxy grand max 16gb","310000","Oct",103.05,"B",91764.7058823529
"623",90000,"g pro2 32gb","999000","Oct",103.05,"B",89791.6666666667
"624",90000,"galaxy s4 32gb","954800","Mar",95.96,"B",115735.294117647
"625",90000,"luna 16gb","449900","Oct",103.05,"B",142352.941176471
"626",90000,"g pro2 32gb","999000","Oct",103.05,"B",89791.6666666667
"627",90000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"628",90000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"629",90000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"630",90000,"galaxy alpha 32gb","748000","Mar",95.96,"B",102133.333333333
"631",90000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"632",90000,"galaxy note3 neo 16gb","790000","Oct",103.05,"B",84807.6923076923
"633",90000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"634",90000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"635",90000,"galaxy grand max 16gb","310000","Oct",103.05,"B",91764.7058823529
"636",90000,"galaxy grand max 16gb","310000","Oct",103.05,"B",91764.7058823529
"637",90000,"galaxy grand max 16gb","310000","Oct",103.05,"B",91764.7058823529
"638",90000,"galaxy grand max 16gb","310000","Mar",95.96,"B",84611.1111111111
"639",90000,"galaxy note3 neo 16gb","790000","Oct",103.05,"B",84807.6923076923
"640",90000,"galaxy note3 32gb","1067000","Oct",103.05,"C",136525.423728814
"641",90000,"galaxy alpha 32gb","748000","Oct",103.05,"B",105909.090909091
"642",90000,"galaxy s4 32gb","954800","Oct",103.05,"B",100466.666666667
"643",90000,"galaxy s4 32gb","954800","Mar",95.96,"B",115735.294117647
"644",90000,"galaxy grand max 16gb","310000","Oct",103.05,"B",91764.7058823529
"645",90000,"galaxy grand max 16gb","310000","Oct",103.05,"B",91764.7058823529
"646",90000,"galaxy grand max 16gb","310000","Oct",103.05,"B",91764.7058823529
"647",90000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"648",90000,"galaxy note3 neo 16gb","790000","Oct",103.05,"B",84807.6923076923
"649",90000,"galaxy note3 neo 16gb","790000","Oct",103.05,"B",84807.6923076923
"650",90000,"galaxy alpha 32gb","748000","Oct",103.05,"B",105909.090909091
"651",90000,"galaxy alpha 32gb","748000","Oct",103.05,"B",105909.090909091
"652",90000,"galaxy note3 32gb","1067000","Oct",103.05,"C",136525.423728814
"653",90000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"654",90000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"655",90000,"vega secret up 16gb","954800","Oct",103.05,"B",80416.6666666667
"656",90000,"vega iron2 32gb","783200","Mar",95.96,"B",96000
